CO_CNES;CO_IBGE;NO_FANTASIA;ESTADO;MUNICIPIO;CO_CEP;NO_BAIRRO;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NU_LATITUDE;NU_LONGITUDE
2338440;5208707;HOSPITAL GOIANIA LESTE;GO;GOIANIA;74605080;SETOR UNIVERSITARIO;RUA 227;395;QD 67 LT 12E;-16.6717944;-49.2444059
2338645;5208707;LABORATORIO SAO FRANCISCO DE ASSIS;GO;GOIANIA;74075250;ST AEROPORTO;RUA 9A;10;;-16.672003172321293;-49.27269458770752
2338696;5208707;CLINICA SAO MATHEUS;GO;GOIANIA;74115030;SETOR OESTE;AV REPUBLICA DO LIBANO;1440;;-16.680800788873334;-49.266343116760254
2338750;5208707;PINHEIRO OLIVEIRA LABORATORIO CLINICO LTDA;GO;GOIANIA;74075230;AEROPORTO;RUA 7 A;40;QD 10 A LT 05;-16.677512007619377;-49.270334243774414
2338815;5208707;CLINICA VITA;GO;GOIANIA;74075040;SET AEROPORTO;AVENIDA ISMERINO SOARES DE CARVALHO;279;;-16.67549760117184;-49.26951885223389
5692458;5208707;MED SAUDE;GO;GOIANIA;74083105;SUL;RUA DR OLINTO MANSO PEREIRA;165;QD F 14 LT 23;-16.7079927303273;-49.26344633102417
5694345;5208707;TATYANE DIAS FRANCISCO;GO;GOIANIA;74823030;OESTE;RUA 03;1035;QD B 8 LT 102;-16.681540756860365;-49.26424026489258
3294145;5208707;MARIA DAS GRACAS ALCANTARA;GO;GOIANIA;74275170;NOVA SUICA;RUA C165;100;QD 587 LT 11;-16.71557618672967;-49.27694320678711
3296431;5208707;RAFAEL CANTELLI DAUD;GO;GOIANIA;74150130;MARISTA;RUA T 53;104;Q H21 L 21 SL 6;-16.69871080675098;-49.26486253738403
3296938;5208707;PATRICIA VIEIRA ALVES PORTO LOPES;GO;GOIANIA;74080240;SUL;RUA 104;966;QD F24 LT 122;-16.68639158718156;-49.25398349761963
3297004;5208707;MARIA HELENA DA SILVA JUNQUEIRA;GO;GOIANIA;74125170;OESTE;RUA R17;139;QD R19 LT 16;-16.685816071375694;-49.27496910095215
2338386;5208707;FUNDACAO BANCO DE OLHOS DE GOIAS;GO;GOIANIA;74850410;JARDIM DA LUZ;RUA COUTO MAGALHAES;50;;-16.3216107;-48.956427
2338416;5208707;PRONTO SOCORRO PARA QUEIMADURAS LTDA;GO;GOIANIA;74115060;SETOR OESTE;RUA 5;439;;-16.681273546528733;-49.26544189453125
3214435;5208707;HUMANA MEDICINA REPRODUTIVA;GO;GOIANIA;74175150;MARISTA;RUA 1129;751;Q 229 L 19;-16.703985091027793;-49.26260948181152
2518562;5208707;INSTITUTO CIRURGICO BELCORP;GO;GOIANIA;74125070;OESTE;RUA JOSE PEREIRA ANDRADE;228;;-16.681088554541905;-49.275569915771484
2339102;5208707;HOSPITAL MEMORIAL BATISTA DO CENTENARIO;GO;GOIANIA;74210350;ST BUENO;RUA T42;42;QD 11A LT 11;-16.68770704537361;-49.282779693603516
2519178;5208707;INSTITUTO DE HEMOTERAPIA DE GOIANIA;GO;GOIANIA;74075040;SETOR AEROPORTO;AVENIDA DR ISMERINO SOARES DE CARVALHO;623;QD 10A LT 14;-16.675374269475633;-49.2687463760376
2518392;5208707;MATERNIDADE ELA;GO;GOIANIA;74070070;SETOR AEROPORTO;RUA 6A;85;;-16.676607582859177;-49.269797801971436
2518201;5208707;C D O CENTRO DE DIAGNOSTICO ODONTOLOGICO;GO;GOIANIA;74080100;SETOR SUL;RUA 84;395;QD F18 LT 35;-16.683842861172337;-49.255056381225586
3327566;5208707;IINEURO;GO;GOIANIA;74230010;BUENO;AVENIDA T 15;106;QD 538 LT 04;-16.719480829929623;-49.26990509033203
3329674;5208707;ROGERIA CHISTINA DE OLIVEIRA AGUIAR;GO;GOIANIA;74543390;FUNCIONARIOS;RUA P24;80;QD P104 LT 21;-16.66908424753323;-49.27664279937744
3330249;5208707;CIRO CENTRO INTEGRADO DE RADIODONTOLOGIA;GO;GOIANIA;74083385;SETOR SUL;RUA 86;643;LT 77 QD F 21 SL 2;-16.686802668839118;-49.24842596054077
3330702;5208707;KARINA ARAUJO MENDES;GO;GOIANIA;74120120;CENTRO;RUA R4;751;QD 09 LT 58;-16.68030747529106;-49.2756986618042
3498425;5208707;CCDO CLINICA CIRURGICA DIGESTIVA E OBESIDADE;GO;GOIANIA;74175090;SETOR MARISTA;RUA 1125;207;QD 218 LT 1 C1;-16.7062459;-49.2615613
3498824;5208707;EDUARDO CUSTODIO DE OLIVEIRA GOMES;GO;GOIANIA;74535270;COIMBRA;RUA 237;103;QD 49 LT 15;-16.707293968505326;-49.277029037475586
3498786;5208707;PAULO MAURICIO FRANCO DE MEDEIROS;GO;GOIANIA;74083385;SUL;RUA 86;115;QD F22 LT 11;-16.68692599316398;-49.249091148376465
3498794;5208707;TEREZA CRISTINA DA ROCHA MEDEIROS;GO;GOIANIA;74083385;SUL;RUA 86;115;QD F22 LT 11;-16.68672045257834;-49.24943447113037
3500098;5208707;WALTER PEREIRA DE CASTRO;GO;GOIANIA;74055100;CENTRO;RUA 68;377;QD 125 LT 41;-16.666288615851016;-49.258790016174316
3442187;5208707;LUZIA APARECIDA BORGES VIANA;GO;GOIANIA;74080100;SETOR SUL;RUA 94;673;QDF18 LT23 SL302;-16.68417173095399;-49.25853252410889
3442977;5208707;ROSY LENNY MELLO BUENO OLIVEIRA;GO;GOIANIA;74643030;LESTE VILA NOVA;QUINTA AVENIDA;418;QD 10 LT 10;-16.680965226451264;-49.241130352020264
3444937;5208707;EDIVANE COELHO SILVA;GO;GOIANIA;74513040;CAMPINAS;AVENIDA MATO GROSSO;382;QD126A LT9 SL202;-16.652227613919695;-49.29831504821777
3443949;5208707;WILSON FERREIRA BARBOZA JUNIOR;GO;GOIANIA;74013030;CENTRO;RUA 08;228;QD05 LT34 SL 5;-16.676689803468662;-49.25846815109253
3447073;5208707;CLAYTON SANTOS SOUSA;GO;GOIANIA;74265220;JARDIM AMERICA;RUA C32;107;QD 21 LT 19;-16.694571945882153;-49.28617000579834
3446824;5208707;GIVANI GUIMARAES;GO;GOIANIA;74280270;JARDIM AMERICA;RUA C264;S/N;QD 616 LT 02;-16.718329996029972;-49.27213668823242
3471187;5208707;CENTRO DE DIAGNOSTICO NAO INVASIVOS EM CARDIOLOGIA;GO;GOIANIA;74083090;SUL;RUA 96;169;QD F13 LT 19;-16.680410249058983;-49.2536187171936
3683362;5208707;OSMAR MATIAS DE ABREU;GO;GOIANIA;74180040;JAO;RUA J 31;S/N;Q 62 L 19;-16.653029365470413;-49.227837324142456
3536157;5208707;EDMO NERY OLIVEIRA;GO;GOIANIA;74140160;OESTE;AVENIDA D QD K 10 LT 03;840;SALA 204;-16.69181779386617;-49.27046298980713
3537544;5208707;FISIATRA REABILITACAO ASSISTIDA MARCO ANTONIO SC LTDA;GO;GOIANIA;74130011;SETOR OESTE;AVENIDA ASSIS CHATEAUBRIAND;387;QD B6 LT 6;-16.684747251710533;-49.263553619384766
3537293;5208707;MURILO BUFAICAL MARRA;GO;GOIANIA;74210250;BUENO;PRACA GILSON ALVES DE SOUZA;140;QD 33 LT 7E;-16.697367164046803;-49.2765998840332
3537080;5208707;WILSON RIBEIRO COSTA;GO;GOIANIA;74083330;SUL;RUA 86;160;QD F32 LT 14;-16.687049317409272;-49.24904823303223
3400573;5208707;HOSPITAL AMPARO;GO;GOIANIA;74223080;BUENO;AVENIDA T5;271;QD 122 LT 6;-16.708629834465036;-49.26936864852905
3402177;5208707;USF LESTE UNIVERSITARIO;GO;GOIANIA;74610140;LESTE UNIVERSITARIO;RUA 218 QD AREA PUBLICA;S/N;LT 10;-16.679;-49.254
3394425;5208707;ALINA ERKAI TORRES PIMENTA;GO;GOIANIA;74180010;MARISTA;AVENIA AMERICANO DO BRASIL;178;QD 263 LT 09;-16.705094907256843;-49.256107807159424
5141044;5208707;CDI ELETRODIAGNOSTICOS;GO;GOIANIA;74140020;OESTE;AVENIDA PORTUGAL;600;QD 10 LT 03;-16.694695265193015;-49.26969051361084
5141486;5208707;SANDRA FRANCA RORIZ;GO;GOIANIA;74175080;MARISTA;RUA 1124;469;QD 217 LT 12 SL 06;-16.705012698868522;-49.262351989746094
5141753;5208707;RAFAEL NAVARRETE FERNANDEZ;GO;GOIANIA;74110120;OESTE;RUA 9 B;163;QD H 1 LT 10 SL 07;-16.679403063751455;-49.2716646194458
5142016;5208707;WALDEMAR ANTONIO TASSARA;GO;GOIANIA;74075040;AEROPORTO;AVENIDA DR ISMERINO S CARVALHO;834;QD 19 A LT 07;-16.67401761556889;-49.26587104797363
5142075;5208707;ABRAO AFIUNE NETO;GO;GOIANIA;74110060;OESTE;AVENIDA A;407;QD F 0 LT 16 SL 106;-16.683698980464957;-49.27419662475586
5144108;5208707;TANIA STEIN FISCHER MASCARENHAS;GO;GOIANIA;74083230;SUL;RUA 83 C;86;QD F 18 LT 08;-16.68380175240985;-49.25078630447388
5144396;5208707;ESTELA MUSZKAT JATENE;GO;GOIANIA;74120110;OESTE;RUA JOAO DE ABREU;192;QD F8 LT 49E SL B97;-16.689228032621784;-49.26715850830078
5144434;5208707;VENANCIO MARTINS DE FREITAS;GO;GOIANIA;74423210;VILA CANAA;AVENIDA NEDDERMEYER;S/N;QD 11 LT 14;-16.68766593744214;-49.31333541870117
5146828;5208707;JOSE ROCHA COIMBRA;GO;GOIANIA;74080150;SUL;RUA 101;345;QD F 17 LT 37 SL 02;-16.683246783251096;-49.25951957702637
5147662;5208707;JEANE DARC CAMPOS TEIXEIRA;GO;GOIANIA;74075040;AEROPORTO;AVENIDA DR ISMERINO S CARVALHO;S/N;QD 10 A LT 15;-16.67483983120646;-49.26797389984131
5147700;5208707;GISLAINE SANTANA FERNANDES;GO;GOIANIA;74075040;AEROPORTO;AVENIDA DR ISMERINO S DE CARVALHO;609;QD 10A LT 15;-16.67463427762839;-49.26612854003906
5149584;5208707;WERNON DE FREITAS;GO;GOIANIA;74125140;OESTE;RUA R 12;75;QD R 10 LT 06;-16.685692746334706;-49.27376747131348
5149002;5208707;DANIEL PALMIERI COSTA;GO;GOIANIA;74140160;OESTE;AVENIDA D;840;QD K10 LT 03 SL304;-16.69120118722958;-49.26698684692383
5149371;5208707;ALESANDRO JUNIOR DE CARVALHO;GO;GOIANIA;74025020;CENTRO;RUA 04;1035;QD 69 LT 28 AP 01;-16.673257062957717;-49.25698757171631
5150981;5208707;MARIA CRISTINA CENTO FANTI;GO;GOIANIA;74070100;AEROPORTO;RUA 17 A;899;QD 28A LT 14 SL 402;-16.67163317023531;-49.26715850830078
5151295;5208707;ANA MARIA PORTO CARVAS;GO;GOIANIA;74215020;SETOR BUENO;AV T 9;1116;QD 82 LT 13;-16.698929179911286;-49.268531799316406
5154030;5208707;RAFEH ANDRAUS FILHO;GO;GOIANIA;74533250;COIMBRA;PRACA WALTER SANTOS;18;QD 59 LT 02;-16.678868636740173;-49.285268783569336
6270360;5208707;EDUARDO RODRIGUES RINCON FILHO;GO;GOIANIA;74565630;ST URIAS MAGALHAES;AV CENTRAL;202;QD 7 LT 1 2;-16.638453409536286;-49.27097797393799
6272258;5208707;FABRIZZIO PINHEIRO CAVALCANTE;GO;GOIANIA;74083090;SUL;RUA 96;290;QD F15 LT 24;-16.68043080380595;-49.253575801849365
6273734;5208707;SILVIA ALESSANDRI MONTEIRO COUTO;GO;GOIANIA;74080240;ST SUL;RUA 104;966;QD F25 LT 122;-16.68637103307547;-49.2541766166687
6280625;5208707;THAIS MEIRELLES PINHEIRO BRETAS;GO;GOIANIA;74215150;ST BUENO;RUA T 53;1043;QD 99 LT 22;-16.701354389753583;-49.268574714660645
6283683;5208707;CIP CENTRO INTERNACIONAL DE PESQUISA;GO;GOIANIA;74110120;ST OESTE;RUA 9 B;129;QD H 01 LT 72 A 76;-16.68055413224129;-49.271278381347656
5288088;5208707;D MEDICA;GO;GOIANIA;74150150;MARISTA;RUA 15;1304;QD J 16 LT 23;-16.689885753088134;-49.26896095275879
5290651;5208707;JOSE ANTONIO CESAR DA SILVA;GO;GOIANIA;74125020;SETOR OESTE;AVENIDA R 1;152;QD R 2B LT 09;-16.677964218395594;-49.27724361419678
5435110;5208707;CEM CENTRO DE EXAMES MEDICOS;GO;GOIANIA;74080400;SUL;RUA 84;210;QD F 16 LT 20;-16.68437727428023;-49.25550699234009
5436826;5208707;MARCIA E ANTONIETA ODONTOLOGIA;GO;GOIANIA;74075230;AEROPORTO;RUA 7 A QD 11 A LT 18;165;SALA 601;-16.67621960388131;-49.2706373333931
2339501;5208707;CAIS CAMPINAS;GO;GOIANIA;74543440;FUNCIONARIOS;RUA P 30;857;QD 99 LT AREA;-16.667521987804;-49.27720069885254
8005532;5208707;CENTRO DE SAUDE ASSIST FRANCISCO DAS C CAMPONES DE ALMEIDA;GO;GOIANIA;74405010;VILA AURORA;AV NAZARENO RORIZ;1122;;-16.677758668175326;-49.29631948471069
2338491;5208707;CENTRO DE SAUDE CRIMEIA LESTE;GO;GOIANIA;74660410;CRIMEIA LESTE;RUA SENADOR ANTONIO MARTINS BORGES;S/N;QD 28 LT 9;-16.679;-49.254
2664739;5208707;USF ITATIAIA;GO;GOIANIA;74690370;CONJ ITATIAIA I;RUA R 12;S/N;QD11;-16.603499496161547;-49.25539970397949
2339471;5208707;UPA JARDIM GUANABARA;GO;GOIANIA;74683130;JD GUANABARA 3;RUA GB 14 ESQUINA COM A GB 37;S/N;QD 61 LT 17;-16.679;-49.254
2506785;5208707;USF SAO FRANCISCO;GO;GOIANIA;74455190;BAIRRO SAO FRANCISCO;RUA DAS PALMEIRAS ESQ COM BUENO AIRES;S/N;;-16.679;-49.254
2339331;5208707;USF VILA REGINA;GO;GOIANIA;74473650;VILA REGINA;RUA SAO MIGUEL ESQ COM AVENIDA INHUMAS;S/N;QD 28 LT 02 E 03;-16.679;-49.254
2653893;5208707;USF VILA PEDROSO;GO;GOIANIA;74770110;VILA PEDROSO;AV SANTA CRUZ;S/N;QD B1 LT 13;-16.658703203603697;-49.18137073516846
2339528;5208707;UPA DR DOMINGOS VIGGIANO UPA JARDIM AMERICA;GO;GOIANIA;74270180;JARDIM AMERICA;PRACA C201;S/N;;-16.679;-49.254
2518864;5208707;CLINICA RADIOLOGICA OESTE;GO;GOIANIA;74075100;AEROPORTO;AVENIDA TOCANTINS;1085;Q 21A L14 SL 1 E 2;-16.67535371418521;-49.26215887069702
2338157;5208707;CORAE;GO;GOIANIA;74210240;SETOR BUENO;AVENIDA T3;114;QD 168 LT 8 11;-16.679;-49.254
2506858;5208707;HOSPITAL E MATERNIDADE DONA IRIS;GO;GOIANIA;74845250;VILA REDENCAO;ALAMEDA EMILIO POVOA;151;;-16.7162891;-49.2412425
3286851;5208707;ANGELA MARIA LIMA RODRIGUES;GO;GOIANIA;74223911;BUENO;RUA T36;3182;QD 147 LT 01;-16.71635712176326;-49.26449775695801
3292355;5208707;LUCIANGELA MAGALHAES DE CARVALHO;GO;GOIANIA;74230010;BUENO;AVENIDA T 2;1299;QD 56 LT 03;-16.691324508716082;-49.2817497253418
3292436;5208707;ALINE CARVALHO OLIVEIRA;GO;GOIANIA;74120090;SUL;RUA 85;293;QD F19 LT 131E;-16.684233393975067;-49.25812482833862
3293475;5208707;ALESSANDRA ROSSI;GO;GOIANIA;74083300;SUL;RUA 104;355;QD F22 LT 47;-16.686741006646844;-49.25477743148804
3293939;5208707;ARLINE AMI DIAS LIMA GERVAZIO;GO;GOIANIA;74535090;COIMBRA;RUA 220;18;QD 59 LT 29;-16.6770186855531;-49.28271532058716
3175650;5208707;UROCENTER;GO;GOIANIA;74180050;SETOR MARISTA;RUA 1145;14;QD 260 LT 01;-16.70406729985859;-49.25969123840332
2506696;5208707;MODULO ODONTOLOGICO II;GO;GOIANIA;74740380;ARUANA I;AVENIDA CAPAUAN;S/N;;-16.68320824366637;-49.20308858156204
2517957;5208707;CASA DE EURIPEDES;GO;GOIANIA;74370030;RIO FORMOSO;VIA ANA LUZIA DE JESUS;S/N;;-16.679;-49.254
2518171;5208707;CLINICA DO INTESTINO;GO;GOIANIA;74125090;SETOR OESTE;AVENIDA PERIMETRAL;2445;QD R12 LT 10;-16.67652536221436;-49.27938938140869
5250307;5208707;BASE LABORATORIO MEDICO;GO;GOIANIA;74330670;JARDIM EUROPA;RUA SANTO AGOSTINHO;200;QD 105 LT 11;-16.714404778185816;-49.30734872817993
5277930;5208707;USF RESIDENCIAL YTAPUA;GO;GOIANIA;74496000;RESIDENCIAL YTAPUA;AVENIDA NOEL ROSA;S/N;QD 08 LT 06;-16.684269450000002;-49.38203547750694
5281784;5208707;ALVARO JOSE DE OLIVEIRA;GO;GOIANIA;74535090;COIMBRA;RUA 220;S/N;QD 59 LT 02 SL406;-16.67720368147707;-49.28299427032471
5455227;5208707;FLAVIA MORAES ABBUD;GO;GOIANIA;74275060;JARDIM AMERICA;RUA C 137;1119;QD 323 LT 03;-16.712452414631247;-49.281020164489746
5120012;5208707;LEOMAR MARTINS DE SOUZA;GO;GOIANIA;74120130;OESTE;RUA 22;744;QD 16 LT 04;-16.690337934595615;-49.26737308502197
5121086;5208707;FABIO BIANCO;GO;GOIANIA;74093140;SUL;RUA 89;S/N;QD F 29 LT 48;-16.692269970801718;-49.25539970397949
5121191;5208707;AUGUSTO RIBEIRO GABRIEL;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 8 A LT 12 S 505;-16.675847040545936;-49.26913261413574
5121752;5208707;NEILA JANE GUIMARAES ALVES;GO;GOIANIA;74030010;SUL;RUA 10;220;QD F 13 LT 44;-16.679711386347787;-49.252846240997314
5130395;5208707;BRUNO CAVARZAN MACHADO;GO;GOIANIA;74810100;JARDIM GOIAS;AVENIDA DEPUTADO JAMEL CECILIO;2496;SALA 21A;-16.69769601055353;-49.24990653991699
5127483;5208707;LUZIMAR SIFUENTES DA SILVA;GO;GOIANIA;74230100;SETOR BUENO;AVENIDA T 63;3182;QD 147 LT 1 2 SL 5;-16.714302022707294;-49.27436828613281
5128617;5208707;WILMAR ANTONIO MACHADO;GO;GOIANIA;74075040;AEROPORTO;AVENIDA ISMERINO S CARVALHO;595;QD 10 A LT 16;-16.675209827090313;-49.269304275512695
5130077;5208707;WANDENBERG MONTE NEGRO DE VASCONCELOS PITALUGA;GO;GOIANIA;74075040;AEROPORTO;AVENIDA ISMERINO S CARVALHO;595;QD 10 A LT 16;-16.674428723829447;-49.26621437072754
2338424;5208707;HOSPITAL DAS CLINICAS;GO;GOIANIA;74605050;SETOR LESTE UNIVERSI;PRIMEIRA AVENIDA;S/N;QD 68 AREA 1;-16.6734388;-49.2461678
2338610;5208707;LABORATORIO UNIGEN;GO;GOIANIA;74075250;SETOR AEROPORTO;RUA 9 A;626;;-16.677183126383245;-49.27093505859375
2338688;5208707;NOVIMAGEM;GO;GOIANIA;74150100;SETOR MARISTA;RUA 9;1711;QD E 13 LT 08;-16.681458538336557;-49.26870346069336
2338726;5208707;LABORATORIO JARDIM;GO;GOIANIA;74083100;SETOR SUL;RUA 95;99;;-16.68172574840966;-49.25291061401367
2338777;5208707;LABORATORIO REGINA;GO;GOIANIA;74453540;VILA REGINA;AV INHUMAS;499;;-16.656996958361518;-49.33453559875488
2338831;5208707;LABORATORIO DOM BOSCO;GO;GOIANIA;74270200;JARDIM AMERICA;RUA C 209;380;QD 526 LT 01;-16.70608140515551;-49.284539222717285
9398805;5208707;LEANDRO SCHUFFNER RODRIGUES;GO;GOIANIA;74175070;SETOR MARISTA;RUA 1123 CONSULTORIO 13;359;QD 220 LT 18;-16.706739067589226;-49.263038635253906
5129745;5208707;JOSE AUGUSTO RIBEIRO;GO;GOIANIA;74075210;AEROPORTO;RUA 5 A;130;QD 8 A LT 12;-16.676566472541182;-49.268832206726074
5131812;5208707;JULIANA COLETA SANTOS MOREIRA;GO;GOIANIA;74170110;SETOR MARISTA;RUA 148;212;QD 65 LT 65;-16.694654158764905;-49.25973415374756
5132045;5208707;JOSE LEVI BOTELHO;GO;GOIANIA;74093060;SUL;RUA 124;342;QD F28 L 46 SL 6;-16.688570309891823;-49.25445556640625
5132401;5208707;JOAQUIM MANOEL NETO;GO;GOIANIA;74075040;AEROPORTO;AVENIDA DR ISMERINO S CARVALHO;742;QD 19 A LT 01;-16.67463427762839;-49.26698684692383
5132584;5208707;ODIMAR DO NASCIMENTO OLIVEIRA;GO;GOIANIA;74553560;VILA PARAISO;RUA PORTO ALEGRE;26;QD 11 LT 07;-16.658682646522582;-49.27644968032837
5133688;5208707;MARIA ANGELA DE SOUSA CARNEIRO CASTRO;GO;GOIANIA;74075040;AEROPORTO;AVENIDA ISMERINO S CARVALHO;595;QD 10 A LT 16;-16.674428723829447;-49.26621437072754
5133874;5208707;NILSON PEREIRA PINTO;GO;GOIANIA;74013040;OESTE;RUA 9;186;QD G 1 LT 13;-16.680451358550695;-49.26902532577515
5135966;5208707;AIRES DIAS LEAO JUNIOR;GO;GOIANIA;74083285;SUL;RUA 86;115;QD F 22 LT 11 SL 505;-16.68606272121896;-49.24818992614746
5136067;5208707;PEDRO PAULO FRANCA;GO;GOIANIA;74110120;SETOR OESTE;RUA 9 B;129;QD H 1 LT 72 6;-16.679382508894022;-49.271793365478516
5136113;5208707;CARLOS ROBERTO MIZIARA;GO;GOIANIA;74110100;SETOR OESTE;RUA 9;186;QD G1 LT 13;-16.68129410118288;-49.26842451095581
5137012;5208707;SILVIO DELFINO DE SOUZA;GO;GOIANIA;74175070;MARISTA;RUA 1123;359;Q 220 LT 18 SL 11;-16.70587588518033;-49.26321029663086
5136539;5208707;HELENA AUXILIADORA NALBANDIAN;GO;GOIANIA;74170100;MARISTA;RUA 147;255;QD 65 LT 15;-16.69490079720087;-49.26065683364868
5136814;5208707;MARIA GERALDA DAMASCENO FASSA;GO;GOIANIA;74083385;SUL;RUA 86;115;QD F 22 LT 11 S 302;-16.687789261210003;-49.25020694732666
5137152;5208707;ASVALDO AUGUSTO FILHO;GO;GOIANIA;74510040;CAMPINAS;AVENIDA MINAS GERAIS;708;QD 90 LT 07;-16.67113983300757;-49.291255474090576
5137314;5208707;BELINDA MARIA BORGES RORIZ;GO;GOIANIA;74115050;OESTE;RUA 03;471;QD B 03 LT 48;-16.68219850377805;-49.26402568817139
5137411;5208707;ALOISIO GARCIA DE SOUZA;GO;GOIANIA;74175080;MARISTA;RUA 1124;469;QD 217 LT 12SL 05;-16.703656255350648;-49.2626953125
5138701;5208707;RICARDO LEITE DE FIQUEIREDO;GO;GOIANIA;74125140;OESTE;RUA R 12;75;Q R10 L 6 SL 02;-16.684788360269692;-49.27501201629639
5138817;5208707;TATIANA FERRACINE FERREIRA PACHECO;GO;GOIANIA;74535090;COIMBRA;RUA 220;18;QD 59 LT 219 SL203;-16.676957020205336;-49.2826509475708
5139171;5208707;LUCILIA SOCORRO DE SIQUEIRA;GO;GOIANIA;74070100;AEROPORTO;RUA 17 A;899;QD 28A LT 14;-16.67247595172315;-49.26767349243164
5141087;5208707;IVAN HENRIQUE RANULFO VAZ;GO;GOIANIA;74110090;OESTE;RUA 07;530;QD F 3 LT 37 SL 207;-16.6829179118783;-49.26698684692383
5141117;5208707;EDUARDO CURY EL CHEIKH;GO;GOIANIA;74110120;OESTE;AVENIDA A;409;QD F O LT 16 SL 201;-16.678128658412742;-49.26790952682495
7894929;5208707;FLAVIANA DE SOUSA CARNEIRO;GO;GOIANIA;74075040;SETOR AEROPORTO;AV DR ISMERINO SOARES DE CARVALHO;595;QD 10A LT 16;-16.674552056135315;-49.26642894744873
2518678;5208707;PAULO CEZAR BORGES;GO;GOIANIA;74083385;SUL;RUA 86;515;;-16.687049317409272;-49.2487907409668
3183092;5208707;URO LTDA;GO;GOIANIA;74465539;BUENO;RUA T05;271;;-16.711096023981316;-49.26921844482422
2338742;5208707;AMPLO ANALISES CLINICA;GO;GOIANIA;74030040;CENTRAL;RUA 18;172;QD 33 LT 26;-16.677666170504118;-49.25487399101257
5392152;5208707;AUDIOCLIN AUDIOLOGIA CLINICA E ACUPACIONAL;GO;GOIANIA;74075150;AEROPORTO;RUA 16 A;90;QD 28 A LT 23;-16.847139062348063;-49.54404830932617
5401976;5208707;ERICA LIVIA FABIAN;GO;GOIANIA;74093210;SUL;RUA 132;137;QD 27 LT 09;-16.694530839427518;-49.25861835479736
5403766;5208707;IES INSTITUTO DE EPILEPSIA E SONO DE GOIANIA;GO;GOIANIA;74215170;SETOR BUENO;RUA T 55;869;QD 22 A LT 107;-16.7054648445662;-49.271031618118286
5416515;5208707;IVANA CRISTINA SANTANA AUGUSTO;GO;GOIANIA;74175020;MARISTA;ALAMEDA RICARDO PARANHOS;361;QD 259 LT 09 SL4;-16.700614498490168;-49.25690174102783
5416531;5208707;JULIO DA FONSECA PORTO;GO;GOIANIA;74175020;MARISTA;ALAMEDA RICARDO PARANHOS;361;QD 259 LT 09 SL03;-16.700655603635564;-49.25647258758545
5417457;5208707;USF SANTO HILARIO;GO;GOIANIA;74780270;SANTO HILARIO;RUA JUSCELINO DA FONSECA RIBEIRO;S/N;QD 14 LT 09;-16.64865052765757;-49.19484615325928
5418771;5208707;STYLO ORTHO ODONTOLOGICA;GO;GOIANIA;74083020;SUL;RUA 83;120;QD F 15 LT 14;-16.68269181248134;-49.251365661621094
3299708;5208707;VIVIANE DE FATIMA BARBOSA CUNHA;GO;GOIANIA;74210030;BUENO;RUA T27;768;QD 52 LT 08;-16.693626495187686;-49.27419662475586
3189198;5208707;HELEN RUBIA PEREIRA;GO;GOIANIA;74210030;BUENO;RUA T27;168;QD 24 LT 14;-16.69000907542356;-49.27690029144287
5180244;5208707;ODONTOESTETICA CENTRO ODONTOLOGICO;GO;GOIANIA;74115050;OESTE;RUA 03;880;SALA 511;-16.68018414669663;-49.2646050453186
5182514;5208707;YORK LANDS GUIMARAES;GO;GOIANIA;74150080;MARISTA;RUA 26;43;QD 13 LT 20;-16.693009894388013;-49.267029762268066
5184428;5208707;ANDRE REY CLINICA DE ATENDIMENTO E PESQUISA;GO;GOIANIA;74393380;CENTRO;ALAMEDA DOS BURITIS;556;;-16.679999153655842;-49.26003456115723
5184584;5208707;ITALO AFONSO GEDDA;GO;GOIANIA;74140090;OESTE;RUA 15;132;QD J 06 LT 45;-16.690707900487702;-49.269046783447266
5852188;5208707;MEDITE;GO;GOIANIA;74083090;SETOR SUL;RUA 96;169;QD F 13 LT 19;-16.68100633582365;-49.253597259521484
5855721;5208707;ANSELMO CAVALCANTI GARCIA;GO;GOIANIA;74110120;OESTE;RUA 9 B;129;QD H1 LT 72 SL 204;-16.68088300767997;-49.271063804626465
5591392;5208707;CEO CENTRO ESPECIALIZADO EM ODONTOLOGIA;GO;GOIANIA;74125150;OESTE;RUA 3;691;QD B 5 LT 68;-16.676237589679136;-49.258553981781006
5593484;5208707;LINDOLFO DE BARROS;GO;GOIANIA;74085210;SUL;RUA 114;93;QD 34 LT 7 SL1;-16.689043048332778;-49.24692392349243
2338572;5208707;CENTRO DE SAUDE MARINHO LEMOS;GO;GOIANIA;74650010;ST NEGRAO DE LIMA;AV ARMANDO DE GODOY;S/N;QD 29 LT 06 07;-16.6813237;-49.3101684
2339390;5208707;CENTRO DE SAUDE PARQUE INDUSTRIAL JOAO BRAZ;GO;GOIANIA;74483510;PQ IND JOAO BRAZ;RUA RODRIGUES ALVES C RUA OLIMPIA;S/N;QD 52 LT 14 15;-16.679;-49.254
2339382;5208707;CENTRO DE SAUDE VILA CANAA;GO;GOIANIA;74415450;VILA CANAA;RUA LANGENDOEFFER;S/N;QD 01 LT 01;-16.679;-49.254
